ROW_ID,ORDER_ID,ORDER_DATE,ORDER_PRIORITY,ORDER_QUANTITY,SALES,DISCOUNT,SHIP_MODE,PROFIT,UNIT_PRICE,SHIPPING_COST,CUSTOMER_NAME,PROVINCE,REGION,CUSTOMER_SEGMENT,PRODUCT_CATEGORY,PRODUCT_SUBCATEGORY,PRODUCT_NAME,PRODUCT_CONTAINER,PRODUCT_BASE_MARGIN,SHIP_DATE
2999,21607,2012-03-15T00:00:00,Not Specified,17,618.9,0.09,Regular Air,54.92,36.55,13.89,Heather Kirkland,Northwest Territories,Northwest Territories,Home Office,Office Supplies,Pens & Art Supplies,"Dixon Ticonderoga Core-Lock Colored Pencils, 48-Color Set",Wrap Bag,0.59,2012-03-17T00:00:00
3006,21636,2009-08-10T00:00:00,Low,35,1665.0395,0.02,Regular Air,366.507,55.99,3.3,Fred Wasserman,Northwest Territories,Northwest Territories,Home Office,Technology,Telephones and Communication,Accessory24,Small Pack,0.55,2009-08-10T00:00:00
3052,21889,2010-04-01T00:00:00,Low,21,1049.79,0.08,Regular Air,135.79,51.75,19.99,Becky Castell,Northwest Territories,Northwest Territories,Consumer,Furniture,Office Furnishings,"Howard Miller 13-3/4 Diameter Brushed Chrome Round Wall Clock""",Small Box,0.59,2010-04-08T00:00:00
3053,21889,2010-04-01T00:00:00,Low,16,817.18,0.1,Regular Air,103.38,55.29,5.08,Becky Castell,Northwest Territories,Northwest Territories,Consumer,Office Supplies,Storage & Organization,Recycled Steel Personal File for Standard File Folders,Small Box,0.55,2010-04-03T00:00:00
3089,22151,2010-07-31T00:00:00,High,49,465.83,0.1,Regular Air,-79.72,9.65,6.22,Beth Thompson,Northwest Territories,Northwest Territories,Corporate,Furniture,Office Furnishings,"Eldon Expressions� Desk Accessory, Wood Pencil Holder, Oak",Small Box,0.81,2010-07-31T00:00:00
3110,22342,2009-05-29T00:00:00,Low,13,241.706,0,Regular Air,-92.961,20.99,3.3,Claudia Miner,Northwest Territories,Northwest Territories,Small Business,Technology,Telephones and Communication,Accessory39,Small Pack,0.6,2009-06-05T00:00:00
3135,22469,2010-10-11T00:00:00,High,44,275.91,0.1,Regular Air,-162.371,7.99,5.03,Jack Lebron,Northwest Territories,Northwest Territories,Corporate,Technology,Telephones and Communication,Bell Sonecor JB700 Caller ID,Medium Box,0.36,2010-10-13T00:00:00
3138,22501,2010-05-18T00:00:00,High,2,30.83,0.04,Express Air,7.27,7.64,1.39,Alan Barnes,Northwest Territories,Northwest Territories,Corporate,Office Supplies,Envelopes,"#10- 4 1/8 x 9 1/2"" Security-Tint Envelopes""",Small Box,0.36,2010-05-19T00:00:00
3140,22532,2011-02-08T00:00:00,Critical,13,121.66,0.03,Regular Air,-11.799,8.85,5.6,Carlos Soltero,Northwest Territories,Northwest Territories,Consumer,Office Supplies,Binders and Binder Accessories,GBC Standard Plastic Binding Systems Combs,Small Box,0.36,2011-02-08T00:00:00
3244,23264,2010-12-07T00:00:00,Critical,16,108.42,0.02,Regular Air,-50.82,6.48,6.81,Clay Rozendal,Northwest Territories,Northwest Territories,Corporate,Office Supplies,Paper,Xerox 1930,Small Box,0.36,2010-12-09T00:00:00
3245,23264,2010-12-07T00:00:00,Critical,27,78.47,0.06,Regular Air,17.99,2.88,0.99,Clay Rozendal,Northwest Territories,Northwest Territories,Corporate,Office Supplies,Labels,Avery 474,Small Box,0.62,2010-12-09T00:00:00
3284,23488,2009-01-06T00:00:00,Critical,30,26133.39,0.04,Delivery Truck,-11053.6,880.98,44.55,Julia West,Northwest Territories,Northwest Territories,Home Office,Furniture,Bookcases,"Riverside Palais Royal Lawyers Bookcase, Royale Cherry Finish",Jumbo Box,0.36,2009-01-07T00:00:00
3300,23584,2012-03-12T00:00:00,Critical,14,2671.21,0.06,Delivery Truck,636.18,200.97,15.59,Alan Barnes,Northwest Territories,Northwest Territories,Corporate,Technology,Office Machines,Hewlett-Packard Deskjet 6122 Color Inkjet Printer,Jumbo Drum,0.48,2012-03-14T00:00:00
3355,24007,2010-08-26T00:00:00,Low,26,531.66,0.08,Regular Air,135.65,20.89,1.99,Joy Bell,Northwest Territories,Northwest Territories,Home Office,Technology,Computer Peripherals,"IBM 80 Minute CD-R Spindle, 50/Pack",Small Pack,0.35,2010-09-02T00:00:00
3356,24007,2010-08-26T00:00:00,Low,28,317.85,0.06,Regular Air,-13.95,11.58,6.97,Joy Bell,Northwest Territories,Northwest Territories,Home Office,Office Supplies,Envelopes,"Peel & Seel� Recycled Catalog Envelopes, Brown",Small Box,0.39,2010-09-02T00:00:00
3357,24007,2010-08-26T00:00:00,Low,42,163.08,0.09,Regular Air,66.17,4.13,0.5,Joy Bell,Northwest Territories,Northwest Territories,Home Office,Office Supplies,Labels,Avery 506,Small Box,0.45,2010-08-30T00:00:00
3359,24038,2011-06-20T00:00:00,High,38,103.07,0.1,Regular Air,-0.95,2.78,1.34,Jack Lebron,Northwest Territories,Northwest Territories,Corporate,Office Supplies,Pens & Art Supplies,Prang Drawing Pencil Set,Wrap Bag,0.49,2011-06-22T00:00:00
3371,24097,2010-08-04T00:00:00,High,1,17.19,0,Regular Air,-35.34,14.48,1.99,Anthony Johnson,Northwest Territories,Northwest Territories,Small Business,Technology,Computer Peripherals,TDK 4.7GB DVD+RW,Small Pack,0.5,2010-08-04T00:00:00
3372,24097,2010-08-04T00:00:00,High,27,2689.48,0.04,Regular Air,399.93,99.99,19.99,Anthony Johnson,Northwest Territories,Northwest Territories,Small Business,Technology,Computer Peripherals,U.S. Robotics 56K Internet Call Modem,Small Box,0.38,2010-08-06T00:00:00
3373,24097,2010-08-04T00:00:00,High,2,15.31,0.01,Regular Air,-8.15,4.98,4.86,Anthony Johnson,Northwest Territories,Northwest Territories,Small Business,Office Supplies,Paper,Xerox 190,Small Box,0.39,2010-08-06T00:00:00
3380,24128,2010-11-23T00:00:00,High,13,270.63,0.1,Regular Air,7.07,21.98,8.32,Eugene Barchas,Northwest Territories,Northwest Territories,Corporate,Office Supplies,Paper,Standard Line� �While You Were Out� Hardbound Telephone Message Book,Wrap Bag,0.59,2010-11-25T00:00:00
3381,24128,2010-11-23T00:00:00,High,43,6583.913,0.09,Regular Air,1459.791,195.99,3.99,Eugene Barchas,Northwest Territories,Northwest Territories,Corporate,Technology,Telephones and Communication,CF 888,Small Box,0.36,2010-11-25T00:00:00
3406,24294,2009-08-02T00:00:00,Not Specified,24,4865.72,0.03,Delivery Truck,1951.3,200.97,15.59,Thomas Seio,Northwest Territories,Northwest Territories,Home Office,Technology,Office Machines,Hewlett-Packard Deskjet 6122 Color Inkjet Printer,Jumbo Drum,0.57,2009-08-03T00:00:00
3419,24387,2011-08-10T00:00:00,Critical,17,6048.18,0.04,Delivery Truck,1418.36,349.45,60,Bryan Mills,Northwest Territories,Northwest Territories,Small Business,Furniture,Tables,"SAFCO PlanMaster Heigh-Adjustable Drafting Table Base, 43w x 30d x 30-37h, Black",Jumbo Drum,0.37,2011-08-10T00:00:00
3434,24515,2010-05-06T00:00:00,Critical,41,3051.27,0.1,Delivery Truck,121.48,80.97,33.6,Eugene Barchas,Northwest Territories,Northwest Territories,Home Office,Technology,Office Machines,Lexmark Z25 Color Inkjet Printer,Jumbo Drum,0.59,2010-05-08T00:00:00
3478,24743,2012-06-28T00:00:00,Low,47,9633.59,0.06,Delivery Truck,176.67,216.6,64.2,Sylvia Foulston,Northwest Territories,Northwest Territories,Corporate,Furniture,Chairs & Chairmats,Hon Multipurpose Stacking Arm Chairs,Jumbo Drum,0.57,2012-07-05T00:00:00
3479,24743,2012-06-28T00:00:00,Low,26,3758.77,0,Regular Air,753.61,140.81,24.49,Sylvia Foulston,Northwest Territories,Northwest Territories,Corporate,Furniture,Chairs & Chairmats,Hon Olson Stacker Stools,Large Box,0.44,2012-07-03T00:00:00
3493,24871,2011-03-23T00:00:00,Medium,6,143.78,0.04,Regular Air,75.3,22.72,8.99,Carl Ludwig,Northwest Territories,Northwest Territories,Corporate,Furniture,Office Furnishings,"Executive Impressions 14 Two-Color Numerals Wall Clock""",Small Pack,0.49,2011-03-24T00:00:00
3552,25318,2011-11-19T00:00:00,Critical,22,440.92,0.05,Express Air,-65.18,19.98,10.49,Julia West,Northwest Territories,Northwest Territories,Small Business,Furniture,Office Furnishings,12-1/2 Diameter Round Wall Clock,Small Box,0.57,2011-11-21T00:00:00
3560,25377,2012-11-26T00:00:00,Low,3,4343.51,0.09,Delivery Truck,-3755.0331,1500.97,29.7,Don Jones,Northwest Territories,Northwest Territories,Corporate,Technology,Office Machines,Epson DFX5000+ Dot Matrix Printer,Jumbo Drum,0.6,2012-12-03T00:00:00
3591,25634,2010-07-29T00:00:00,Not Specified,29,593.32,0.03,Regular Air,28.99,20.95,4,Mike Pelletier,Northwest Territories,Northwest Territories,Corporate,Technology,Computer Peripherals,"Fellowes Basic 104-Key Keyboard, Platinum",Small Box,0.35,2010-08-01T00:00:00
3592,25634,2010-07-29T00:00:00,Not Specified,26,626.07,0.03,Express Air,185.32,23.99,6.71,Mike Pelletier,Northwest Territories,Northwest Territories,Corporate,Office Supplies,Envelopes,"Recycled Interoffice Envelopes with String and Button Closure, 10 x 13",Small Box,0.39,2010-07-30T00:00:00
3602,25733,2012-05-12T00:00:00,Low,24,557.23,0.09,Regular Air,-42.987,24.92,12.98,Eugene Barchas,Northwest Territories,Northwest Territories,Home Office,Office Supplies,Binders and Binder Accessories,GBC Standard Therm-A-Bind Covers,Small Box,0.54,2012-05-17T00:00:00
3604,25767,2012-03-03T00:00:00,High,7,261.88,0.08,Regular Air,-59.2,39.48,1.99,Ann Chong,Northwest Territories,Northwest Territories,Corporate,Technology,Computer Peripherals,"80 Minute CD-R Spindle, 100/Pack - Staples",Small Pack,0.36,2012-03-03T00:00:00
3605,25767,2012-03-03T00:00:00,High,15,593.73,0.04,Regular Air,108.01,38.76,13.26,Ann Chong,Northwest Territories,Northwest Territories,Corporate,Office Supplies,Paper,Xerox 1892,Small Box,0.38,2012-03-04T00:00:00
3641,26023,2010-08-20T00:00:00,High,49,120.77,0.03,Regular Air,19.86,2.47,1.02,Charles McCrossin,Northwest Territories,Northwest Territories,Corporate,Office Supplies,Rubber Bands,Staples Paper Clips,Wrap Bag,0.58,2010-08-21T00:00:00
3643,26051,2010-06-27T00:00:00,Not Specified,22,795.74,0,Delivery Truck,-127.39,33.94,19.19,Annie Cyprus,Northwest Territories,Northwest Territories,Home Office,Furniture,Chairs & Chairmats,"Metal Folding Chairs, Beige, 4/Carton",Jumbo Drum,0.52,2010-06-29T00:00:00
3644,26051,2010-06-27T00:00:00,Not Specified,31,251.75,0.07,Regular Air,22.46,8.33,1.99,Annie Cyprus,Northwest Territories,Northwest Territories,Home Office,Technology,Computer Peripherals,"80 Minute Slim Jewel Case CD-R , 10/Pack - Staples",Small Pack,0.37,2010-06-28T00:00:00
3649,26116,2012-10-29T00:00:00,Critical,36,697.41,0.04,Regular Air,81.71,18.97,9.03,Carlos Soltero,Northwest Territories,Northwest Territories,Small Business,Office Supplies,Paper,Computer Printout Paper with Letter-Trim Perforations,Small Box,0.65,2012-10-30T00:00:00
3658,26182,2010-01-16T00:00:00,Not Specified,30,4684.9,0.01,Delivery Truck,-549.27,150.98,66.27,Doug Bickford,Northwest Territories,Northwest Territories,Corporate,Furniture,Bookcases,Bush Mission Pointe Library,Jumbo Box,0.57,2010-01-19T00:00:00
3666,26272,2012-06-29T00:00:00,Low,6,905.94,0.04,Express Air,-4.19,140.81,24.49,Carlos Daly,Northwest Territories,Northwest Territories,Home Office,Furniture,Chairs & Chairmats,Hon Olson Stacker Stools,Large Box,0.39,2012-07-08T00:00:00
3688,26370,2011-08-08T00:00:00,Not Specified,12,270.23,0.08,Regular Air,52.02,22.84,5.47,Fred Wasserman,Northwest Territories,Northwest Territories,Home Office,Office Supplies,Paper,Xerox 1929,Small Box,0.6,2011-08-10T00:00:00
3689,26370,2011-08-08T00:00:00,Not Specified,20,660.27,0.09,Express Air,63.83,34.76,5.49,Fred Wasserman,Northwest Territories,Northwest Territories,Home Office,Office Supplies,Storage & Organization,Home/Office Personal File Carts,Small Box,0.39,2011-08-10T00:00:00
3711,26499,2010-02-21T00:00:00,Medium,11,32.4,0.05,Regular Air,8.78,2.88,0.5,Sylvia Foulston,Northwest Territories,Northwest Territories,Corporate,Office Supplies,Labels,Avery 507,Small Box,0.56,2010-02-22T00:00:00
3716,26531,2011-06-20T00:00:00,Medium,26,4688.9485,0,Regular Air,1215.441,205.99,5.26,Michelle Lonsdale,Northwest Territories,Northwest Territories,Corporate,Technology,Telephones and Communication,i470,Small Box,0.37,2011-06-22T00:00:00
3719,26567,2009-09-04T00:00:00,Critical,8,50.7,0.08,Regular Air,-44.068,5.4,7.78,Sylvia Foulston,Northwest Territories,Northwest Territories,Corporate,Office Supplies,Binders and Binder Accessories,3M Organizer Strips,Small Box,0.79,2009-09-04T00:00:00
3720,26567,2009-09-04T00:00:00,Critical,10,90.06,0.09,Express Air,-100.51,8.46,8.99,Sylvia Foulston,Northwest Territories,Northwest Territories,Corporate,Technology,Computer Peripherals,"Imation 3.5 IBM Diskettes, 10/Box",Small Pack,0.39,2009-09-07T00:00:00
3721,26567,2009-09-04T00:00:00,Critical,22,338.52,0.21,Regular Air,-17.75,14.98,8.99,Sylvia Foulston,Northwest Territories,Northwest Territories,Corporate,Furniture,Office Furnishings,"GE 4 Foot Flourescent Tube, 40 Watt",Small Pack,0.6,2009-09-05T00:00:00
3722,26567,2009-09-04T00:00:00,Critical,48,6109.817,0.04,Regular Air,1374.948,155.99,8.08,Sylvia Foulston,Northwest Territories,Northwest Territories,Corporate,Technology,Telephones and Communication,300 Series Non-Flip,Small Box,0.5,2009-09-05T00:00:00
3760,26854,2009-06-21T00:00:00,Not Specified,1,34.11,0.02,Regular Air,-12.95,25.38,8.99,Charlotte Melton,Northwest Territories,Northwest Territories,Home Office,Furniture,Office Furnishings,"Executive Impressions 13 Chairman Wall Clock""",Small Pack,0.64,2009-06-22T00:00:00
3805,27109,2012-02-08T00:00:00,Critical,48,538.22,0.01,Regular Air,-154.66,10.97,6.5,Barry French,Northwest Territories,Northwest Territories,Consumer,Technology,Computer Peripherals,Micro Innovations 104 Keyboard,Small Box,0.52,2012-02-10T00:00:00
3806,27111,2009-03-11T00:00:00,High,11,1064.23,0.06,Regular Air,-127.56,99.99,19.99,Heather Kirkland,Northwest Territories,Northwest Territories,Home Office,Technology,Computer Peripherals,US Robotics 56K V.92 External Faxmodem,Small Box,0.71,2009-03-14T00:00:00
3807,27111,2009-03-11T00:00:00,High,18,3497.05,0,Regular Air,282.18,193.17,19.99,Heather Kirkland,Northwest Territories,Northwest Territories,Home Office,Office Supplies,Storage & Organization,Fellowes Staxonsteel� Drawer Files,Small Box,0.81,2009-03-12T00:00:00
3808,27111,2009-03-11T00:00:00,High,44,774.0525,0.08,Express Air,-96.338,20.99,3.3,Heather Kirkland,Northwest Territories,Northwest Territories,Home Office,Technology,Telephones and Communication,Accessory39,Small Pack,0.6,2009-03-11T00:00:00
3821,27264,2011-06-04T00:00:00,Low,3,74.05,0.02,Regular Air,44.54,19.99,11.17,Henry Goldwyn,Northwest Territories,Northwest Territories,Small Business,Furniture,Office Furnishings,Telescoping Adjustable Floor Lamp,Large Box,0.38,2011-06-06T00:00:00
3841,27392,2012-03-02T00:00:00,Low,37,5753.85,0,Regular Air,2509.52,150.98,13.99,Frank Price,Northwest Territories,Northwest Territories,Corporate,Technology,Office Machines,Canon MP41DH Printing Calculator,Medium Box,0.65,2012-03-11T00:00:00
3860,27553,2011-08-12T00:00:00,Medium,48,18235.47,0.03,Delivery Truck,1166.93,370.98,99,Jim Radford,Northwest Territories,Northwest Territories,Corporate,Office Supplies,Storage & Organization,"Sauder Facets Collection Locker/File Cabinet, Sky Alder Finish",Jumbo Drum,0.57,2011-08-14T00:00:00
3861,27553,2011-08-12T00:00:00,Medium,16,2631.107,0,Regular Air,297.108,179.99,13.99,Jim Radford,Northwest Territories,Northwest Territories,Corporate,Technology,Telephones and Communication,VTech VT20-2481 2.4GHz Two-Line Phone System w/Answering Machine,Medium Box,0.35,2011-08-14T00:00:00
3863,27555,2009-09-01T00:00:00,Critical,32,209.42,0.1,Regular Air,65.41,6.74,1.72,Ralph Knight,Northwest Territories,Northwest Territories,Consumer,Office Supplies,Paper,"Memo Book, 100 Message Capacity, 5 3/8� x 11�",Wrap Bag,0.59,2009-09-03T00:00:00
3873,27680,2010-01-26T00:00:00,Critical,32,324.4,0.1,Regular Air,-46.98,10.89,4.5,Delfina Latchford,Northwest Territories,Northwest Territories,Small Business,Office Supplies,Appliances,Belkin 6 Outlet Metallic Surge Strip,Small Box,0.37,2010-01-27T00:00:00
3874,27680,2010-01-26T00:00:00,Critical,19,137.02,0.01,Regular Air,-46.89,6.48,6.6,Delfina Latchford,Northwest Territories,Northwest Territories,Small Business,Office Supplies,Paper,Xerox 21,Small Box,0.38,2010-01-27T00:00:00
3891,27778,2011-09-02T00:00:00,Critical,1,232.67,0.02,Regular Air,-105.1445,223.98,15.01,Roy Skaria,Northwest Territories,Northwest Territories,Corporate,Office Supplies,Binders and Binder Accessories,GBC DocuBind TL200 Manual Binding Machine,Small Box,0.77,2011-09-04T00:00:00
3892,27778,2011-09-02T00:00:00,Critical,34,4805.92,0.07,Delivery Truck,-393.96,140.98,36.09,Roy Skaria,Northwest Territories,Northwest Territories,Corporate,Furniture,Bookcases,"Sauder Forest Hills Library, Woodland Oak Finish",Jumbo Box,0.36,2011-09-04T00:00:00
3914,27909,2012-02-07T00:00:00,Critical,1,62.26,0.09,Regular Air,-23.24,54.96,10.75,Monica Federle,Northwest Territories,Northwest Territories,Corporate,Office Supplies,Paper,Xerox 1940,Small Box,0.81,2012-02-09T00:00:00
3915,27909,2012-02-07T00:00:00,Critical,47,58.53,0.07,Regular Air,-24.86,1.26,0.7,Monica Federle,Northwest Territories,Northwest Territories,Corporate,Office Supplies,Rubber Bands,Bagged Rubber Bands,Wrap Bag,0.6,2012-02-10T00:00:00
1655,11941,2010-06-24T00:00:00,Critical,4,73.07,0.08,Regular Air,-41.01,15.7,11.25,Jamie Kunitz,Northwest Territories,Northwest Territories,Corporate,Office Supplies,Storage & Organization,Hanging Personal Folder File,Small Box,0.74,2010-06-25T00:00:00
1656,11941,2010-06-24T00:00:00,Critical,26,4679.1,0.05,Delivery Truck,111.52,179.29,29.21,Jamie Kunitz,Northwest Territories,Northwest Territories,Corporate,Furniture,Tables,"Bevis Round Conference Table Top, X-Base",Jumbo Box,0.59,2010-06-25T00:00:00
1675,12096,2012-09-19T00:00:00,Medium,46,8009.5925,0.02,Regular Air,2332.395,200.99,8.08,Michelle Lonsdale,Northwest Territories,Northwest Territories,Home Office,Technology,Telephones and Communication,5125,Small Box,0.59,2012-09-19T00:00:00
1676,12096,2012-09-19T00:00:00,Medium,23,4689.66,0.01,Regular Air,2176.19,194.3,11.54,Michelle Lonsdale,Northwest Territories,Northwest Territories,Home Office,Furniture,Office Furnishings,Electrix Halogen Magnifier Lamp,Large Box,0.36,2012-09-21T00:00:00
1710,12289,2011-12-24T00:00:00,Low,25,3019.41,0.04,Regular Air,1269.05,120.97,7.11,Brendan Dodson,Northwest Territories,Northwest Territories,Corporate,Technology,Office Machines,Canon BP1200DH 12-Digit Bubble Jet Printing Calculator,Medium Box,0.39,2011-12-28T00:00:00
1718,12352,2012-03-23T00:00:00,Medium,5,36.86,0.07,Regular Air,-32.821,5.81,8.49,Hunter Glantz,Northwest Territories,Northwest Territories,Corporate,Office Supplies,Binders and Binder Accessories,Fellowes Black Plastic Comb Bindings,Small Box,0.38,2012-03-24T00:00:00
1727,12419,2011-10-15T00:00:00,Critical,12,22079.47,0.06,Regular Air,5322.14,1938.02,13.99,Sylvia Foulston,Northwest Territories,Northwest Territories,Corporate,Technology,Office Machines,Polycom ViewStation� Adapter H323 Videoconferencing Unit,Medium Box,0.59,2011-10-17T00:00:00
1745,12485,2010-08-07T00:00:00,Critical,24,5407.31,0.04,Delivery Truck,1068.48,226.67,28.16,Eugene Barchas,Northwest Territories,Northwest Territories,Home Office,Furniture,Chairs & Chairmats,Hon GuestStacker Chair,Jumbo Drum,0.43,2010-08-08T00:00:00
1751,12544,2009-03-03T00:00:00,Low,34,74.3,0.08,Regular Air,-129.01,2.08,5.33,Jim Radford,Northwest Territories,Northwest Territories,Corporate,Furniture,Office Furnishings,Eldon� Wave Desk Accessories,Small Box,0.36,2009-03-10T00:00:00
1770,12704,2010-02-09T00:00:00,Low,44,21506.77,0.06,Regular Air,1260.51,499.99,24.49,Carlos Soltero,Northwest Territories,Northwest Territories,Small Business,Technology,Copiers and Fax,Sharp AL-1530CS Digital Copier,Large Box,0.78,2010-02-09T00:00:00
1771,12704,2010-02-09T00:00:00,Low,28,669.02,0.02,Delivery Truck,-1274.02,20.98,53.03,Carlos Soltero,Northwest Territories,Northwest Territories,Small Business,Office Supplies,Storage & Organization,"Tennsco Lockers, Gray",Jumbo Drum,0.39,2010-02-11T00:00:00
1781,12771,2009-01-17T00:00:00,Critical,40,1143.49,0.08,Regular Air,-193.44,30.53,19.99,Carlos Soltero,Northwest Territories,Northwest Territories,Small Business,Office Supplies,Labels,"Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White",Small Box,0.59,2009-01-17T00:00:00
1782,12771,2009-01-17T00:00:00,Critical,46,78.08,0.01,Regular Air,-43.1,1.68,1.57,Carlos Soltero,Northwest Territories,Northwest Territories,Small Business,Office Supplies,Pens & Art Supplies,Newell 323,Wrap Bag,0.77,2009-01-19T00:00:00
1806,12929,2010-08-30T00:00:00,Critical,19,5297.47,0.02,Delivery Truck,-158.93,270.98,50,Jim Radford,Northwest Territories,Northwest Territories,Corporate,Furniture,Chairs & Chairmats,Global Enterprise Series Seating High-Back Swivel/Tilt Chairs,Jumbo Drum,0.36,2010-08-31T00:00:00
1807,12929,2010-08-30T00:00:00,Critical,20,95.3,0,Regular Air,29.68,4.48,1.22,Jim Radford,Northwest Territories,Northwest Territories,Corporate,Office Supplies,Paper,Spiral Phone Message Books with Labels by Adams,Wrap Bag,0.59,2010-08-31T00:00:00
1842,13280,2009-09-11T00:00:00,High,40,460.68,0.01,Regular Air,-116.76,10.9,7.46,Grant Carroll,Northwest Territories,Northwest Territories,Small Business,Office Supplies,Storage & Organization,Crate-A-Files�,Small Box,0.6,2009-09-12T00:00:00
1843,13280,2009-09-11T00:00:00,High,49,318.7585,0.1,Regular Air,-160.952,7.99,5.03,Grant Carroll,Northwest Territories,Northwest Territories,Small Business,Technology,Telephones and Communication,Bell Sonecor JB700 Caller ID,Medium Box,0.52,2009-09-12T00:00:00
